"gene","logFC","logCPM","F","PValue","FDR","significance"
"LSS",-0.291852704446615,3.12210991690901,0.789977456150814,0.389403249789341,0.5421778476774,"Not significant"
"RAB9A",0.240179718279561,5.22073659928314,0.792356312877461,0.389528765843735,0.542269740125458,"Not significant"
"ATF7IP2",0.28704617986855,4.07739354170665,0.791224916117556,0.389556339449317,0.542269740125458,"Not significant"
"HAAO",0.344861356228454,3.90490875338942,0.792073181051813,0.389678683183903,0.542379416753006,"Not significant"
"C18orf8",0.202695232949752,3.09349166124187,0.787942639626671,0.389919527399151,0.542593693142402,"Not significant"
"ZHX1-C8orf76",0.521193693239364,1.2664890554382,0.778735479680561,0.389919775149069,0.542593693142402,"Not significant"
"GRWD1",0.24603488380351,4.0261326298288,0.790446484282089,0.390003794997707,0.542644930127882,"Not significant"
"THAP11",-0.195608880175287,4.04709886993067,0.790754815130362,0.390043746051126,0.542644930127882,"Not significant"
"LSM11",0.324538173899803,1.45248184979712,0.779802784581206,0.390093746444769,0.542653867792304,"Not significant"
"CDC5L",0.165772128021434,5.21822849365987,0.789597115644311,0.390442826636915,0.543078802648219,"Not significant"
"MPP1",0.448275743462983,3.30833858926266,0.784996924669662,0.39057937529666,0.543208059031641,"Not significant"
"PEX12",-0.423711792525279,0.752796347188161,0.773395610231925,0.390789454875509,0.54342149008734,"Not significant"
"ADAM15",-0.152607553110532,5.32576607884412,0.788288955142439,0.390820112842064,0.54342149008734,"Not significant"
"HINT2",-0.1643266432071,6.3296552202368,0.78720030030686,0.391127018287334,0.543787513534908,"Not significant"
"GPR153",0.450471800059468,2.40411677014969,0.776964070781566,0.391630078523359,0.544426140639806,"Not significant"
"APBB2",0.251687550182133,2.79649485634971,0.781470268572924,0.39175027841228,0.544532449722974,"Not significant"
"PM20D2",0.222008184442783,4.21617640695581,0.782783503165525,0.391808552598047,0.544552668024942,"Not significant"
"ORAOV1",-0.226804836242872,2.62157499013812,0.779329980731932,0.392048695673204,0.544825622945922,"Not significant"
"ZNF721",0.212961981888768,3.75348220126848,0.781256743190626,0.392384192193252,0.545231013767303,"Not significant"
"RBMX",0.196382610084384,6.91874757696851,0.782131540109248,0.392603139930396,0.545449759082379,"Not significant"
"MLYCD",-0.261763175180007,3.20035968959933,0.779110348165174,0.392629217089412,0.545449759082379,"Not significant"
"TUBGCP5",0.459784053828587,1.19904882980276,0.772014640619477,0.392709723699997,0.545458394327368,"Not significant"
"FOXA2",0.326662671535027,4.22557490962367,0.781020586333037,0.392723035697357,0.545458394327368,"Not significant"
"TATDN3",0.264056204586097,2.57140409363839,0.776186755573452,0.39288702427103,0.54562530536937,"Not significant"
"FAM169A",0.574848401851325,0.65527649839481,0.769895774998012,0.392937862951795,0.545635058802264,"Not significant"
"SYBU",-0.249174940212495,3.20708925494456,0.778802935997865,0.39324860808268,0.545969898318217,"Not significant"
"TBC1D22A",0.261935104543394,3.62894392725741,0.778253965252778,0.393290059118187,0.545969898318217,"Not significant"
"RAD21",0.153443635967155,6.07554920649218,0.77978217272743,0.393310524195995,0.545969898318217,"Not significant"
"LETMD1",-0.175744297719195,4.94298073002175,0.779416316011711,0.393398263287573,0.545984453686466,"Not significant"
"SNRNP35",-0.207068093126806,3.7888774370729,0.777963602282486,0.393408696934768,0.545984453686466,"Not significant"
"MKNK2",-0.149915076543835,5.68214307241955,0.778491431583691,0.393685453408014,0.546254037306935,"Not significant"
"ZNF280D",-0.178254811448566,3.80232623528523,0.777065672241882,0.393690675727113,0.546254037306935,"Not significant"
"C15orf61",0.199822548999567,5.10597460624347,0.777725894222769,0.393898332099596,0.546435185289338,"Not significant"
"FAM134A",0.196545502487092,4.54886172995056,0.776865569241156,0.393908990471564,0.546435185289338,"Not significant"
"EXOSC9",0.192703956762867,3.74388428263756,0.777145420689843,0.394033152628197,0.546478696204543,"Not significant"
"RAD51D",0.420725122992501,2.14424716124731,0.770405310627493,0.394048022681003,0.546478696204543,"Not significant"
"RP11-258C19.7",0.376170910471909,1.61963831571995,0.771527873744465,0.394072006096266,0.546478696204543,"Not significant"
"TRAF7",0.18546426448047,4.9908013399412,0.775887295448648,0.394465307495997,0.546963197221651,"Not significant"
"KCNK6",-0.270441111632283,5.0948927082186,0.775414767585567,0.394581835603538,0.547004810758994,"Not significant"
"PDSS2",-0.182244713589806,3.50312124600269,0.772721780958886,0.394625056570823,0.547004810758994,"Not significant"
"NUDT14",0.286907327683057,5.91482486065778,0.775323279580998,0.394627095467662,0.547004810758994,"Not significant"
"GNL1",0.221643980353219,4.7234245498173,0.774979208656169,0.394691322092391,0.54703294758114,"Not significant"
"TRIM28",0.147292287983147,6.01667706529333,0.773585698329803,0.395138825533953,0.547592231735401,"Not significant"
"SHARPIN",0.163106232600001,5.38333206726285,0.772913998340281,0.395310697987651,0.547769458333173,"Not significant"
"DGCR14",0.293576544932732,2.81463425847784,0.768947481844495,0.395439106711107,0.547886425887118,"Not significant"
"TESK1",0.247269802139593,3.129642187062,0.766569758241378,0.395582827177991,0.547995888237588,"Not significant"
"STK38L",0.230297663528575,4.66846899385788,0.771985873086395,0.395635933310593,0.547995888237588,"Not significant"
"ERI1",0.500968493837009,2.5849863303366,0.762482878099611,0.395657144437572,0.547995888237588,"Not significant"
"ZNF580",0.230850111227006,4.8030095453483,0.771532113811486,0.395694132099285,0.547995888237588,"Not significant"
"MAN2A2",0.216022252751746,2.80693804448548,0.767176981017436,0.395866986862851,0.548174311954085,"Not significant"
"PIK3C3",-0.326898730099707,2.5268082289407,0.76743638912945,0.39592963752879,0.548191032493054,"Not significant"
"BIRC6",-0.184935140764619,4.55146722190478,0.770556653563283,0.395988789892277,0.548191032493054,"Not significant"
"KLHDC4",0.222123366227749,3.77755063645436,0.769726631903855,0.396054970939243,0.548191032493054,"Not significant"
"DHPS",0.165932253000741,5.47795260469447,0.770517272595468,0.396055144891994,0.548191032493054,"Not significant"
"ASH2L",-0.320913845454746,3.11085066792815,0.76901079870149,0.396169585777226,0.548288492074216,"Not significant"
"TMED5",0.198600960219345,5.07225215259779,0.769940549288597,0.396233195119469,0.548308423148152,"Not significant"
"HMMR",0.252421837784285,3.21988297127648,0.76658703394144,0.396272047565516,0.548308423148152,"Not significant"
"ACOT4",0.461225560141995,1.35657715194176,0.753705068591998,0.396385712096086,0.548404763107717,"Not significant"
"ZNF181",-0.362612727509331,1.34315343758543,0.761461065245708,0.396513975026306,0.548517893329989,"Not significant"
"MR1",-0.519165669078591,1.54109422941743,0.756668632368865,0.396555576459479,0.548517893329989,"Not significant"
"IGF1R",-0.169072146137795,3.34386481781014,0.764045291637791,0.396735605322953,0.548705963248193,"Not significant"
"CDK5RAP3",-0.192639711484786,5.39774280528365,0.767001164334102,0.397109868295287,0.549126029907248,"Not significant"
"COMMD9",0.192743250829312,4.44664000417932,0.766602223962655,0.397127521508446,0.549126029907248,"Not significant"
"EMC3",0.171698129376655,5.4767125447661,0.76629543573472,0.397284549121684,0.549254502094899,"Not significant"
"TMEM56",-0.289522780448022,3.74095494636433,0.760797700174168,0.397308644894471,0.549254502094899,"Not significant"
"GPR89A",0.307516450253082,3.10552848116122,0.763062376976801,0.397373068578792,0.549282586636884,"Not significant"
"HLA-DRB5",0.629627227434424,3.99041069774605,0.763928877954851,0.397461608539167,0.549343996796698,"Not significant"
"VSIG10L",0.775132822842812,0.585258740336202,0.749620328614726,0.397589341469555,0.549459557132435,"Not significant"
"RAB11A",0.156208889780342,7.16113884607362,0.764535819420361,0.397829847937412,0.54973092502936,"Not significant"
"NARS2",-0.239840771609829,3.82677376883962,0.763555070256146,0.397886702549207,0.549734763962714,"Not significant"
"B2M",-0.235628863582718,11.8623443608563,0.764201129757766,0.397920915631567,0.549734763962714,"Not significant"
"TTC23",-0.356589748286668,1.1885302498034,0.753744887219446,0.39799348536694,0.54976910430599,"Not significant"
"RNF13",0.171949198633442,4.66028732038659,0.763445523731472,0.398034067648181,0.54976910430599,"Not significant"
"ZNF701",-0.35716203111056,2.02050225736656,0.75369993977065,0.398202504715246,0.549940755375286,"Not significant"
"TGFB1",-0.615535482227307,3.15169116281523,0.760277194737326,0.398278565624387,0.549984805690895,"Not significant"
"RP11-119D9.1",-0.368552913737213,2.38447031938212,0.75585093956511,0.398405807883172,0.550099514976066,"Not significant"
"MMAA",-0.348404286358617,1.67293947850535,0.75437603421871,0.398582701656805,0.550282747642149,"Not significant"
"TPT1",0.123601389284457,12.078869674654,0.761300583969973,0.398792804441572,0.550511782918845,"Not significant"
"C1orf53",0.199419903288639,3.73422575275406,0.75805899366867,0.39892127740709,0.550628094386,"Not significant"
"ATE1",0.180116755902678,3.56656568243669,0.757865962697644,0.399171907996682,0.550912974651744,"Not significant"
"CCNJ",0.292176733743977,2.00498393437621,0.754689839805987,0.399232350654685,0.550935334962632,"Not significant"
"ZNRF1",-0.186238204702722,3.45830200276674,0.757969690088277,0.39938003618003,0.551027642784684,"Not significant"
"MST1R",0.224121184773298,3.77776798282483,0.757676441619064,0.399387738197587,0.551027642784684,"Not significant"
"APPL1",-0.202348997788169,4.97667497860784,0.759254551306439,0.399437155301623,0.551034772900311,"Not significant"
"MAGI1",-0.277447815868538,3.58900652546375,0.755773171347503,0.399495488958042,0.551054200708297,"Not significant"
"FUK",-0.321297062480492,2.82658234197609,0.755293767193798,0.39969633748402,0.551239691138558,"Not significant"
"SRSF7",0.150697157076469,7.1706029654204,0.758242584963704,0.399718494417504,0.551239691138558,"Not significant"
"PUS1",0.247959799269595,4.62490007428907,0.75776848543334,0.399869551549306,0.551386947784687,"Not significant"
"BAIAP2",-0.165064892119056,4.90385172001442,0.756474171124961,0.40018890944791,0.551766218927681,"Not significant"
"APOE",0.394189544707733,4.17860852867158,0.754413317933645,0.400330141356678,0.551899839512312,"Not significant"
"STOX1",0.403624167860501,1.75590609226252,0.74607991544438,0.400388721101199,0.551919497882801,"Not significant"
"SASS6",0.285724313835302,2.44269919711649,0.747730475992485,0.401139529300048,0.552893254938959,"Not significant"
"ACSS1",0.231817192051117,4.3367638801097,0.752635951509605,0.401301879658908,0.553055810911064,"Not significant"
"PAPD7",-0.210318806657569,2.97539233314815,0.748208443244691,0.401577206274289,0.553374012364028,"Not significant"
"RNF181",0.187910138186226,6.4899288702406,0.751960669744839,0.401630779218962,0.553386600311323,"Not significant"
"PIGK",-0.215876213439593,3.16743715819102,0.750104498170622,0.401792182537765,0.553547743018342,"Not significant"
"ZWINT",0.210880644744104,4.80882837800377,0.750716592604736,0.402002415878008,0.553730913250055,"Not significant"
"RPL30",0.157051124674763,11.5077100670158,0.75066914014316,0.402014067830543,0.553730913250055,"Not significant"
"GPX3",-0.46206630921504,2.61735328067608,0.744465166376647,0.402354162443817,0.554138065130818,"Not significant"
"PIP4K2A",0.30205404820865,2.28576071354308,0.743678215291028,0.402654328339948,0.554490141636335,"Not significant"
"MVB12B",-0.303586638610031,2.10287254772802,0.742753186505557,0.402913328737239,0.554785458067762,"Not significant"
"EIF4E",0.160677864965949,6.40557620389937,0.747559819091312,0.402982727693254,0.554819669205538,"Not significant"
"TLDC2",-0.238588439375405,2.44849745508975,0.741833228404686,0.40319804128062,0.55505474331943,"Not significant"
"ABCC5",-0.281940658211902,2.90180097781579,0.741130222228042,0.403645746682725,0.55560964777716,"Not significant"
"NR1H3",-0.237457292535925,2.91255331123994,0.743078273818621,0.404186102654583,0.556291946989115,"Not significant"
"XPR1",0.315902346055604,2.86884556119811,0.739315473915134,0.404413344131638,0.556543195322277,"Not significant"
"RALGAPA2",-0.29529039213658,4.32524499216588,0.742331409138123,0.404469870543885,0.55655948042906,"Not significant"
"CEP162",-0.377746120778818,1.55262243674071,0.735269832286747,0.40467293932671,0.556733519352229,"Not significant"
"TBC1D22B",-0.239733187212236,2.34007734298075,0.737266060639177,0.404765536915187,0.556733519352229,"Not significant"
"ZNF629",0.284286472241021,1.84539786497841,0.734120656949942,0.404804523562689,0.556733519352229,"Not significant"
"GMPPB",-0.200080508679993,4.37656727910528,0.741418801086097,0.404872615701193,0.556733519352229,"Not significant"
"SIRT6",-0.229398185257615,4.90506886625776,0.741331034540107,0.404881824786026,0.556733519352229,"Not significant"
"FAM83F",-0.239133278741439,3.48669536912336,0.737045245970373,0.404903248215958,0.556733519352229,"Not significant"
"ERICH1",-0.450217456106191,4.51125559757874,0.741346378965805,0.404909297741359,0.556733519352229,"Not significant"
"H6PD",-0.335768381307401,3.02129709793349,0.73981354387084,0.405000669259034,0.556797674352258,"Not significant"
"STYX",-0.196476171436226,2.88042649168622,0.736639477932789,0.40544157631336,0.557342305975304,"Not significant"
"SRSF2",-0.14173852589411,7.81507444086651,0.739075271108804,0.40557486131019,0.557463989833973,"Not significant"
"SAP30BP",-0.15405609021595,5.01582054619611,0.738448649794595,0.405747316920194,0.557639481029376,"Not significant"
"RHBDD3",0.220084173896078,3.42654093775875,0.737102146869691,0.405833635315579,0.557696563737024,"Not significant"
"SUPT7L",0.189912735843512,3.76860076689919,0.737097205501042,0.406035167928155,0.557911943750339,"Not significant"
"RAB15",-0.207372912713459,3.46794125793119,0.736593790837486,0.406401276989693,0.558353387285155,"Not significant"
"GMFG",-0.288805911509631,2.21993433118349,0.731316902873557,0.406506107252096,0.558435802935504,"Not significant"
"KIAA0368",0.178479733140419,3.86401673799751,0.733715509703808,0.406623465354491,0.558535408566013,"Not significant"
"STX17-AS1",0.416916713023613,1.39211777913994,0.722249501043946,0.406699547177406,0.558570759842439,"Not significant"
"HHLA2",0.419897176138018,3.49058963432239,0.736094211068955,0.406738910322913,0.558570759842439,"Not significant"
"IREB2",0.188087294830035,4.025642589136,0.733459122145307,0.407056468785441,0.55894522061805,"Not significant"
"TCF19",0.286256854087509,2.3353712842732,0.728326128902528,0.407145779900984,0.559006217983126,"Not significant"
"DCTN6",0.281071636458676,5.19790711901008,0.732782801803594,0.407467795719702,0.559352568063138,"Not significant"
"NCSTN",0.171702398675107,4.27723762380295,0.732717176898469,0.407487874204512,0.559352568063138,"Not significant"
"PNN",-0.149036551440935,6.2771934946761,0.732462064022215,0.407635608083339,0.559493687585343,"Not significant"
"STX17",0.233255991747503,3.19522996422184,0.729472101211961,0.407691350784244,0.55950852890855,"Not significant"
"DIO3OS",0.51699829666963,2.71684952021671,0.734228884241897,0.40787671723907,0.559701240746903,"Not significant"
"KIF23",0.302590447669391,2.39172207745439,0.724309263900488,0.408049757929012,0.559876998180915,"Not significant"
"ZNF100",-0.376390470210297,1.19813331864945,0.720910604435296,0.40821468032018,0.559984997197882,"Not significant"
